folder_no,img_no,Speed,Steering_angle,Cur_position,Cur_yawangle,direction,weight
correction/9,45,1.9996463649996667,-0.05833413264869276,"[14.658041643894949, -1.8196377640138461]",1.694763440414581,0.0,1
correction/9,46,1.999645686383444,-0.05813553785377053,"[14.459565524469138, -1.8439896121344033]",1.6907971554715029,0.0,1
correction/9,47,1.9996467122533492,-0.05781744807516109,"[14.26099448941357, -1.8675552458770948]",1.686839099559696,0.0,1
correction/9,48,1.9996487770044435,-0.057389129556512763,"[14.062331794553964, -1.8903367149548034]",1.6828978070568175,0.0,1
correction/9,49,1.9996512112289075,-0.05685944719575708,"[13.863580916024691, -1.9123376999520836]",1.6789811636713108,0.0,1
correction/10,0,0.6181046745262238,0.7803330330832564,"[147.53793816719607, 2.9773778654869787]",1.3124890247729497,0.0,1
correction/10,1,1.1407363108740092,0.7637038446540088,"[147.4530666575866, 2.9949773803075885]",1.3252938020171656,0.0,1
correction/10,2,1.5545641859347163,0.7505365940838954,"[147.31852381868927, 3.0213151755158503]",1.357045620361187,0.0,1
correction/10,3,1.8916610166332173,0.7398107858343975,"[147.14649250971559, 3.0533458518528724]",1.4062148333696989,0.0,1
correction/10,4,1.9352670780178296,0.7384233202448872,"[146.95605268331116, 3.079890514591244]",1.4655142193977073,0.0,1
correction/10,5,1.9415747961384475,0.7382226201228675,"[146.76264400078696, 3.093195254057838]",1.5257871176928122,0.0,1
correction/10,6,1.9469884874468808,0.7091892331967039,"[146.56831525941595, 3.0940048997310634]",1.5859155626025818,0.0,1
correction/10,7,2.0163916184348967,0.650959850068619,"[146.36804864857808, 3.0828851300615017]",1.6449106026281082,0.0,1
correction/10,8,2.0184334463660814,0.6050803811352018,"[146.16768295229326, 3.0613744623844905]",1.6996650642348194,0.0,1
correction/10,9,2.0229744113201784,0.5607693281806645,"[145.96776969216984, 3.030504875966659]",1.7498973292194053,0.0,1
correction/10,10,2.0067611246957577,0.5219581003549096,"[145.77032521883316, 2.990797243305788]",1.7954267283962555,0.0,1
correction/10,11,2.0033036900415926,0.4832020804667626,"[145.57572408404351, 2.9428324446203256]",1.8366713931840164,0.0,1
correction/10,12,2.000805084509131,0.4458958464145171,"[145.38339552162967, 2.8873205771011916]",1.8743519271290838,0.0,1
correction/10,13,1.9990485066752257,0.409980757632162,"[145.19345912920338, 2.824795002343918]",1.9087050932445184,0.0,1
correction/10,14,1.998133122933229,0.37534623844625903,"[145.00586191494335, 2.7559413599416906]",1.9399836512541622,0.0,1
correction/10,15,1.997881842088462,0.3419575123659393,"[144.8204916168442, 2.681443749485066]",1.9683949831436454,0.0,1
correction/10,16,1.9981032564100318,0.3097953322225574,"[144.63721293970013, 2.601927328367812]",1.9941182949668934,0.0,1
correction/10,17,1.9986019776333825,0.27884508163494603,"[144.45589374413478, 2.5179379251409215]",2.017312987082086,0.0,1
correction/10,18,1.9992059544377674,0.2490895696636056,"[144.2764110109444, 2.4299556156688835]",2.038124515694742,0.0,1
correction/10,19,1.9997792964853107,0.2205081846407576,"[144.09864564735386, 2.3384177597912306]",2.0566872523942394,0.0,1
correction/10,20,2.0002293867491185,0.19307814739989249,"[143.9224751884756, 2.243736105257768]",2.073125508044173,0.0,1
correction/10,21,2.0005084157133637,0.1667759896898272,"[143.7477693719556, 2.1463037042807778]",2.087553924444976,0.0,1
correction/10,22,2.000609330290197,0.14157859933980155,"[143.57438934691865, 2.046494456799536]",2.1000780583536307,0.0,1
correction/10,23,2.000556736578813,0.11746394972331256,"[143.40218914538184, 1.9446599930700041]",2.1107953784198283,0.0,1
correction/10,24,2.0003946573713507,0.09441175392626155,"[143.23101783250408, 1.8411273857103647]",2.1197964971082146,0.0,1
correction/10,25,2.000173890108484,0.07240407331240628,"[143.06072146318067, 1.7361990665171039]",2.1271663887621886,0.0,1
correction/10,26,1.9999414757329368,0.05142572106056259,"[142.8911447227817, 1.6301546896267696]",2.1329854514285147,0.0,1
correction/10,27,1.9997337651901943,0.03146428743925808,"[142.72213249289308, 1.5232539762764241]",2.1373303841922913,0.0,1
correction/10,28,1.999573374344105,0.012509732300117982,"[142.55353155447727, 1.4157396233157065]",2.140274906715941,0.0,1
correction/10,29,1.9994694108151123,-0.005446368477202895,"[142.38519243292737, 1.3078397477785364]",2.141890353005311,0.0,1
correction/10,30,1.999419903902281,-0.022411751033150518,"[142.2169712149284, 1.1997697249862171]",2.1422461569649016,0.0,1
correction/10,31,1.9994153174589964,-0.03839438643592433,"[142.04873112268913, 1.091733498139278]",2.141410234406281,0.0,1
correction/10,32,1.9994422214691698,-0.05340326552554908,"[141.88034369833275, 0.9839244968885239]",2.139449262690115,0.0,1
correction/10,33,1.999486488711312,-0.06744897905385908,"[141.71168955988273, 0.8765262765802035]",2.1364288635613606,0.0,1
correction/10,34,1.9995356674936968,-0.08054408470691052,"[141.54265877970147, 0.7697129486750505]",2.132413701689734,0.0,1
correction/10,35,1.999580413728608,-0.09270328990854701,"[141.37315098102633, 0.663649449173962]",2.127467516293618,0.0,1
correction/10,36,1.999615036124856,-0.1039434952579952,"[141.20307525277005, 0.5584916870856165]",2.1216531040378226,0.0,1
correction/10,37,1.9996373207379523,-0.11428374384257291,"[141.03234996402986, 0.4543866172533197]",2.1150322687507397,0.0,1
correction/10,38,1.9996478612571866,-0.12374511351343763,"[140.86090253369784, 0.3514722808148521]",2.1076657492671487,0.0,1
correction/10,39,1.9996491354836246,-0.13235057814088677,"[140.688669186545, 0.24987784862023504]",2.099613132657882,0.0,1
correction/10,40,1.9996445432772443,-0.14012485333344277,"[140.51559470861102, 0.1497236901171649]",2.090932757263877,0.0,1
correction/10,41,1.999637569559006,-0.1470942339509917,"[140.3416322019558, 0.0511214766653767]",2.0816816084939007,0.0,1
correction/10,42,1.9996311709221075,-0.15328642550615812,"[140.16674283115086, -0.045825682640495025]",2.0719152099483438,0.0,1
correction/10,43,1.9996274210781801,-0.15873036912406896,"[139.99089555055338, -0.1410230812247102]",2.0616875126144003,0.0,1
correction/10,44,1.9996273988638191,-0.1634560594656341,"[139.81406680163389, -0.23438424245101985]",2.0510507852158333,0.0,1
correction/10,45,1.999631268670004,-0.16749435606407698,"[139.63624017239454, -0.3258307445318154]",2.040055509011957,0.0,1
correction/10,46,1.9996384873166797,-0.17087678999686565,"[139.45740601501765, -0.4152920502631715]",2.0287502802821837,0.0,1
correction/10,47,1.9996480704854647,-0.17363536902561935,"[139.27756102218117, -0.5027053446722837]",2.0171817233730573,0.0,1
correction/10,48,1.999658861144089,-0.17580238490716524,"[139.09670776616275, -0.5880153790042298]",2.0053944165747786,0.0,1
correction/10,49,1.9996697574451179,-0.17741022646521612,"[138.9148542075889, -0.6711743152624102]",1.9934308323402592,0.0,1
correction/10,50,1.9996798741753885,-0.17849120140771504,"[138.73201318250622, -0.7521415626056298]",1.9813312925892623,0.0,1
correction/10,51,1.9996886280467112,-0.17907736910370675,"[138.54820187755539, -0.8308835959852928]",1.969133939172328,0.0,1
correction/10,52,1.999695750980361,-0.17920038586617573,"[138.36344130356665, -0.9073737487832088]",1.9568747190807483,0.0,1
correction/10,53,1.9997012459219417,-0.17889136387637516,"[138.17775577786546, -0.9815919746261499]",1.9445873837005208,0.0,1
correction/10,54,1.9997053063259045,-0.17818074472475803,"[137.99117242486685, -1.0535245781856362]",1.9323035012827077,0.0,1
correction/10,55,1.9997082224628353,-0.17709818849955206,"[137.8037207030319, -1.1231639194300345]",1.9200524817678044,0.0,1
correction/10,56,1.999710295770278,-0.1756724792491494,"[137.6154319640184, -1.1905080992713422]",1.9078616130745343,0.0,1
correction/10,57,1.9997117767254333,-0.1739314473352896,"[137.42633904713819, -1.2555606359818934]",1.8957561078844614,0.0,1
correction/10,58,1.9997128339748573,-0.17190190863789337,"[137.23647590950887, -1.3183301409040102]",1.8837591598035788,0.0,1
correction/10,59,1.9997135540043858,-0.16960961984052836,"[137.04587729008162, -1.3788299992774058]",1.8718920075861654,0.0,1
correction/10,60,1.999713963504746,-0.1670792482795543,"[136.85457840445613, -1.437078058423873]",1.860174005923538,0.0,1
correction/10,61,1.9997140622093128,-0.16433435426675913,"[136.6626146672248, -1.4930963222198546]",1.8486227011951546,0.0,1
correction/10,62,1.9997138535143033,-0.16139738353953814,"[136.47002143936052, -1.546910648744318]",1.8372539106000232,0.0,1
correction/10,63,1.999713362897807,-0.15828966761264704,"[136.2768337994578, -1.5985504477338623]",1.8260818032427995,0.0,1
correction/10,64,1.9997126397682596,-0.15503143024451285,"[136.08308633890834, -1.6480483759230364]",1.8151189820144353,0.0,1
correction/10,65,1.9997117445516568,-0.15164179885120016,"[135.88881298186405, -1.6954400308768005]",1.8043765654223562,0.0,1
correction/10,66,1.9997107278179864,-0.14813882032141398,"[135.69404683083994, -1.740763646607342]",1.7938642688214115,0.0,1
correction/10,67,1.9997096107868007,-0.14453948113631754,"[135.49882003806198, -1.7840597961935012]",1.78359048471418,0.0,1
correction/10,68,1.999708375678546,-0.1408597318779085,"[135.30316370145232, -1.8253711071662584]",1.7735623618958478,0.0,1
correction/10,69,1.9997069707229147,-0.13711451610214048,"[135.10710778290095, -1.8647419944377384]",1.7637858832178928,0.0,1
correction/10,70,1.999705329278926,-0.13331780323265313,"[134.91068104562464, -1.9022184133689737]",1.7542659416716895,0.0,1
correction/10,71,1.999703397219633,-0.1294826247288552,"[134.71391100723918, -1.9378476328793512]",1.7450064144011355,0.0,1
correction/10,72,1.9997011596410101,-0.12562111243780333,"[134.51682390569206, -1.9716780261003577]",1.7360102341964239,0.0,1
correction/10,73,1.9996986574168176,-0.12174453787810785,"[134.3194446762227, -2.003758874635117]",1.727279458035329,0.0,1
correction/10,74,1.9996959871885487,-0.11786335126922087,"[134.12179693864582, -2.034140182341042]",1.7188153323336912,0.0,1
correction/10,75,1.9996932834664736,-0.11398721940383423,"[133.92390299511544, -2.062872495635269]",1.710618354725567,0.0,1
correction/10,76,1.9996906872785605,-0.11012506188342516,"[133.72578383881216, -2.0900067292044016]",1.7026883323775979,0.0,1
correction/10,77,1.9996883103951848,-0.10628508568503159,"[133.5274591736449, -2.1155939980473115]",1.6950244370071703,0.0,1
correction/10,78,1.9996862060362837,-0.10247481838798947,"[133.32894744419778, -2.139685458357774]",1.6876252568809695,0.0,1
correction/10,79,1.9996843553808017,-0.09870114058156754,"[133.13026587411724, -2.1623321604104233]",1.6804888460995269,0.0,1
correction/10,80,1.9996826746415386,-0.09497031796521707,"[132.93143051029594, -2.183584916200859]",1.6736127714265574,0.0,1
correction/10,81,1.9996810412764046,-0.09128803346775496,"[132.7324562698938, -2.203494183285692]",1.6669941568227107,0.0,1
correction/10,82,1.9996793320226616,-0.08765941942041838,"[132.53335698758275, -2.2221099644965503]",1.6606297257284077,0.0,1
correction/10,83,1.9996774615380777,-0.08408908951732773,"[132.3341454613403, -2.239481721500096]",1.65451584104675,0.0,1
correction/10,84,1.9996754100115433,-0.08058117007167703,"[132.13483349637357, -2.2556582990253005]",1.6486485427331001,0.0,1
correction/10,85,1.9996732312511463,-0.07713932999033678,"[131.93543194795168, -2.270687856274882]",1.6430235829129622,0.0,1
correction/10,86,1.9996710384954928,-0.0737668089651954,"[131.73595076470176, -2.2846178026128436]",1.637636458517655,0.0,1
correction/10,87,1.9996689719848877,-0.07046644358785588,"[131.53639903404482, -2.2974947358590296]",1.6324824415246217,0.0,1
correction/10,88,1.9996671576997525,-0.06724069138013178,"[131.33678503089536, -2.3093643830335187]",1.6275566069867093,0.0,1
correction/10,89,1.999665669858467,-0.06409165300430536,"[131.137116269698, -2.320271544736865]",1.6228538591035224,0.0,1
correction/10,90,1.9996645083696667,-0.061021093119744206,"[130.9373995586809, -2.3302600451597324]",1.6183689556091756,0.0,1
correction/10,91,1.9996635983306679,-0.058030460414723664,"[130.73764105424564, -2.339372689794288]",1.6140965307195194,0.0,1
correction/10,92,1.9996628119067257,-0.055120907268180065,"[130.5378463130157, -2.3476512322921477]",1.6100311168089456,0.0,1
correction/10,93,1.9996620062309038,-0.052293309303554525,"[130.33802033936294, -2.355136350798303]",1.6061671648944942,0.0,1
correction/10,94,1.9996610659293612,-0.04954828484885006,"[130.1381676271582, -2.361867632831463]",1.6024990639188679,0.0,1
correction/10,95,1.99965993758379,-0.046886214079009614,"[129.93829219576455, -2.3678835667425213]",1.5990211587677243,0.0,1
correction/10,96,1.999658645574342,-0.04430725746298258,"[129.73839762154023, -2.373221537249965]",1.5957277669428587,0.0,1
correction/10,97,1.9996572845384653,-0.041811373100088055,"[129.53848706695376, -2.3779178226530857]",1.59261319384291,0.0,1
correction/10,98,1.999655990510682,-0.0393983326259465,"[129.33856330959816, -2.3820075920087707]",1.5896717466653218,0.0,1
correction/10,99,1.9996548993816927,-0.03706773555879184,"[129.13862877286337, -2.3855249016141684]",1.5868977470174623,0.0,1
correction/11,0,0.6278583935413653,-0.47127716027458816,"[147.5447868589579, -2.6128431402771133]",1.834444933876651,0.0,1
correction/11,1,1.243250021841643,-0.3805240898169446,"[147.45473490589947, -2.634678655284553]",1.824867170307184,0.0,1
correction/11,2,1.8304952889713146,-0.318283329365364,"[147.3025457648951, -2.670830952646999]",1.8062244936916532,0.0,1
correction/11,3,2.000529312910264,-0.290812586451746,"[147.1107991862824, -2.7142846718168463]",1.782782786559266,0.0,1
correction/11,4,1.9983621042359254,-0.2750556811112791,"[146.91487568386754, -2.752852888515033]",1.7610761153645182,0.0,1
correction/11,5,2.0020070957926275,-0.25991068498891423,"[146.71787377904687, -2.7875794716606306]",1.7409612732031787,0.0,1
correction/11,6,2.004350165967474,-0.24559288975378724,"[146.5200597298041, -2.819235866852123]",1.7221121050563968,0.0,1
correction/11,7,2.005530305528958,-0.23199689047503697,"[146.32162499719564, -2.8478665801564915]",1.7044178521612812,0.0,1
correction/11,8,2.005531911780289,-0.21900950561988877,"[146.12271268216028, -2.8733274352435143]",1.6877833228284567,0.0,1
correction/11,9,2.00462417211189,-0.20652326095075207,"[145.92345929749445, -2.8955305306363366]",1.6721266024701429,0.0,1
correction/11,10,2.003184675748298,-0.19446708569837598,"[145.72399117680902, -2.9145421691176914]",1.6573833160090168,0.0,1
correction/11,11,2.0015968201314953,-0.18280887449334698,"[145.52440787889827, -2.930556225915708]",1.6435071110468673,0.0,1
correction/11,12,2.0001698142563105,-0.17154181068884553,"[145.3247710779139, -2.943816977977056]",1.6304640033737996,0.0,1
correction/11,13,1.999096422080467,-0.16066861508876676,"[145.1251063306487, -2.954553401468228]",1.6182255192807966,0.0,1
correction/11,14,1.998448886523148,-0.15019187231634412,"[144.92541446319854, -2.962951904421132]",1.6067640274717612,0.0,1
correction/11,15,1.998203630011685,-0.14011107004281217,"[144.72568541602334, -2.96916150851045]",1.5960508867360508,0.0,1
correction/11,16,1.9982776756947143,-0.13042333605614462,"[144.52590911350973, -2.9733118452090213]",1.586056447679829,0.0,1
correction/11,17,1.9985627187000987,-0.12112486512503878,"[144.3260814659959, -2.9755281475290833]",1.576750756213464,0.0,1
correction/11,18,1.9989505567390897,-0.11221157022067328,"[144.1262061612341, -2.9759375290029886]",1.568104229756969,0.0,1
correction/11,19,1.9993492918743818,-0.10367887225952294,"[143.92629379999394, -2.9746683445170423]",1.56008803254508,0.0,1
correction/11,20,1.9996919094902998,-0.09552115372211649,"[143.72635976553158, -2.9718468166776892]",1.5526741708855272,0.0,1
correction/11,21,1.9999390118935625,-0.08773138264735007,"[143.52642172950897, -2.9675940803447656]",1.5458354485386185,0.0,1
correction/11,22,2.000077118345204,-0.08030112569763256,"[143.32649729740467, -2.9620248297276897]",1.5395454110334004,0.0,1
correction/11,23,2.000113756575606,-0.07322089490087305,"[143.12660207148087, -2.9552473377793267]",1.5337783367257831,0.0,1
correction/11,24,2.0000706465286124,-0.06648063782246914,"[142.92674829291502, -2.947364108097199]",1.528509267496337,0.0,1
correction/11,25,1.9999763787899476,-0.060070185105768684,"[142.72694413678792, -2.9384725415025152]",1.5237140449332578,0.0,1
correction/11,26,1.9998598811998125,-0.053979549714156964,"[142.52719363944607, -2.9286653447023645]",1.519369324582964,0.0,1
correction/11,27,1.999745591039088,-0.04819906077084005,"[142.32749714601928, -2.9180306925732307]",1.515452560840763,0.0,1
correction/11,28,1.9996507232143117,-0.04271937144666399,"[142.12785210154217, -2.9066522769728858]",1.5119419709348687,0.0,1
correction/11,29,1.9995845248424846,-0.03753139765089255,"[141.92825398886959, -2.894609363115638]",1.5088164919162148,0.0,1
correction/11,30,1.9995490644810399,-0.032626235251657004,"[141.72869723921826, -2.8819769071842796]",1.5060557418785896,0.0,1
correction/11,31,1.9995409613969237,-0.027995085176678564,"[141.52917599178676, -2.8688257293404034]",1.5036399908728513,0.0,1
correction/11,32,1.9995534836735107,-0.02362919939565088,"[141.3296846383922, -2.8552227101204357]",1.5015501419898918,0.0,1
correction/11,33,1.9995785658546619,-0.019519850442292336,"[141.13021814211234, -2.8412309804847933]",1.4997677203510276,0.0,1
correction/11,34,1.9996084539058643,-0.01565832199696684,"[140.93077215724261, -2.8269100900887945]",1.4982748670231694,0.0,1
correction/11,35,1.9996368340172315,-0.012035915932872305,"[140.73134299961006, -2.8123161513047568]",1.497054335280207,0.0,1
correction/11,36,1.9996594220073778,-0.008643970474584546,"[140.53192752355994, -2.7975019629983304]",1.4960894873700854,0.0,1
correction/11,37,1.9996740754019107,-0.0054738840836740695,"[140.33252295853276, -2.7825171192309175]",1.4953642906007063,0.0,1
correction/11,38,1.9996805421987804,-0.002517140298735048,"[140.13312674802842, -2.767408107265664]",1.4948633120356796,0.0,1
correction/11,39,1.99967998237531,0.00023466999139019895,"[139.93373642035144, -2.752218398917082]",1.4945717114524908,0.0,1
correction/11,40,1.9996743958377319,0.002789830708552248,"[139.73434950661076, -2.7369885399020837]",1.4944752325272956,0.0,1
correction/11,41,1.9996660695815902,0.005156487403372947,"[139.53496350906764, -2.7217562425567876]",1.4945601924832603,0.0,1
correction/11,42,1.9996571251661337,0.0073426377477991064,"[139.33557591344456, -2.7065564869341996]",1.4948134706393463,0.0,1
correction/11,43,1.9996492117001394,0.009356124188217473,"[139.13618423286485, -2.691421633327549]",1.4952224963828091,0.0,1
correction/11,44,1.999643356130747,0.011204627390344172,"[138.93678606868403, -2.676381545981665]",1.4957752370473536,0.0,1
correction/11,45,1.9996399554251458,0.012895659707198043,"[138.73737917406447, -2.6614637241493617]",1.4964601860301983,0.0,1
correction/11,46,1.9996388770374522,0.01443655864489686,"[138.53796150889036, -2.6466934339216124]",1.4972663512748552,0.0,1
correction/11,47,1.999639624639879,0.015834480882568072,"[138.3385312785594, -2.6320938333432546]",1.4981832440421625,0.0,1
correction/11,48,1.9996415254816053,0.01709639763810525,"[138.13908695341593, -2.6176860845616208]",1.4992008677442,0.0,1
correction/11,49,1.9996439015129375,0.01822909201015891,"[137.93962726938804, -2.603489449799982]",1.5003097065582869,0.0,1
correction/12,0,0.6181046745249541,0.7803330330832968,"[84.59693816719606, -0.0253689345130238]",1.312489024772946,0.0,1
correction/12,1,1.1381654636348684,0.7161909463098379,"[84.51213108927847, -0.007797668265916324]",1.3253493542149886,0.0,1
correction/12,2,1.6449603477968993,0.601906387977286,"[84.37286993822198, 0.019868143795617244]",1.3564728626717648,0.0,1
correction/12,3,1.9480398469375402,0.5254497488566195,"[84.191557963125, 0.05423683647475622]",1.3991082560907777,0.0,1
correction/12,4,1.9616198737431734,0.48819723474760757,"[83.9979339214475, 0.08281409648812327]",1.4416678209587677,0.0,1
correction/12,5,2.007575101354899,0.4496225011804559,"[83.80080845679022, 0.1018768640008596]",1.4798494138348486,0.0,1
correction/12,6,2.0069493257917084,0.41838460242051656,"[83.60050900104544, 0.11455960945664206]",1.5148957976779245,0.0,1
correction/12,7,2.0076690154361416,0.38879397561669526,"[83.39992633211665, 0.12195519493351634]",1.546985933892524,0.0,1
correction/12,8,2.007418964621103,0.36093249071802674,"[83.1992178047088, 0.12429158417482647]",1.5764056384691731,0.0,1
correction/12,9,2.0055606232367738,0.33467463222901267,"[82.99863237099568, 0.12135555310609794]",1.603363852998965,0.0,1
correction/12,10,2.0036665050783506,0.3095710941229509,"[82.7983666291402, 0.11309382899183029]",1.6281729969068717,0.0,1
correction/12,11,2.001739460823804,0.28550663326678427,"[82.59856231400731, 0.09973812134989288]",1.6510095377575125,0.0,1
correction/12,12,2.0001192450511818,0.2624059692267383,"[82.3992948216406, 0.08175560497123231]",1.6720055447512463,0.0,1
correction/12,13,1.99895873589031,0.24025179572861338,"[82.20057756766057, 0.05967567791396235]",1.691262407805209,0.0,1
correction/12,14,1.9983027910136872,0.21904211952941144,"[82.00238720989259, 0.033965748969707055]",1.708866876966096,0.0,1
correction/12,15,1.9981018186060127,0.1987722390320066,"[81.80468833714475, 0.004992502038023955]",1.7249006319221507,0.0,1
correction/12,16,1.9982473668951157,0.17942998989045617,"[81.60744768715618, -0.02695490931855915]",1.7394438708520361,0.0,1
correction/12,17,1.9986086470963607,0.1609978667629142,"[81.41063797534385, -0.06162378477507602]",1.7525755070607294,0.0,1
correction/12,18,1.999060565002388,0.1434562483997444,"[81.21423637036946, -0.0987685146157653]",1.7643721047743572,0.0,1
correction/12,19,1.9995010516753275,0.12678511090319455,"[81.01822198529926, -0.13814053072049198]",1.7749068358057603,0.0,1
correction/12,20,1.9998595428903894,0.11096405007095016,"[80.82257417383589, -0.1794915741607]",1.784249028633649,0.0,1
correction/12,21,2.000098638682435,0.09597158430893026,"[80.62727158036981, -0.22258128604998711]",1.792464306399764,0.0,1
correction/12,22,2.0002106314468717,0.0817846965797129,"[80.43229138571431, -0.2671831036071723]",1.7996150119599827,0.0,1
correction/12,23,2.0002105830046686,0.06837901031631537,"[80.23760847790261, -0.3130865389364226]",1.8057606290338362,0.0,1
correction/12,24,2.0001277079733297,0.05572946093641806,"[80.0431946885289, -0.36009660406191774]",1.8109580712312088,0.0,1
correction/12,25,1.9999967556767673,0.043811091468737046,"[79.84901840859094, -0.40803199627340087]",1.8152618536946736,0.0,1
correction/12,26,1.9998507828858334,0.0325996510105602,"[79.65504480089226, -0.45672330676771156]",1.8187242162688018,0.0,1
correction/12,27,1.9997161870676319,0.022071858358188118,"[79.46123660238236, -0.5060117833912023]",1.8213952514626943,0.0,1
correction/12,28,1.9996102521997237,0.012205365250495426,"[79.267555318395, -0.5557486130837257]",1.8233230518613752,0.0,1
correction/12,29,1.9995409225742322,0.0029785419434114335,"[79.07396253416088, -0.605794466773159]",1.824553863545817,0.0,1
correction/12,30,1.9995081879667311,-0.005629787340864584,"[78.8804211029166, -0.6560190866408626]",1.8251322242539698,0.0,1
correction/12,31,1.9995063602347052,-0.013640572745295981,"[78.68689606261016, -0.7063008282221523]",1.8251010715897191,0.0,1
correction/12,32,1.9995265942218219,-0.021074693441982303,"[78.49335523078548, -0.7565261754697328]",1.8245018176671108,0.0,1
correction/12,33,1.9995591735125244,-0.027953036370676185,"[78.29976949866565, -0.8065892842201372]",1.823374395233042,0.0,1
correction/12,34,1.999595272681812,-0.03429651399569009,"[78.10611288399274, -0.8563915949065094]",1.821757284165346,0.0,1
correction/12,35,1.9996280783982852,-0.04012604026028154,"[77.91236241491333, -0.9058415231982171]",1.8196875270867134,0.0,1
correction/12,36,1.9996532830079115,-0.045462481875953656,"[77.71849791432251, -0.9548542124724172]",1.817200740627529,0.0,1
correction/12,37,1.9996690525975205,-0.050326598277291655,"[77.5245017432836, -1.003351322693756]",1.8143311263191368,0.0,1
correction/12,38,1.999675620047876,-0.0547389798405684,"[77.33035854777337, -1.0512608327522115]",1.811111483105165,0.0,1
correction/12,39,1.9996746679871582,-0.058719990607845655,"[77.13605503744246, -1.098516840477389]",1.8075732222086418,0.0,1
correction/12,40,1.9996686535837391,-0.0622897187049138,"[76.94157981009616, -1.1450593513000964]",1.8037463844096309,0.0,1
correction/12,41,1.9996601952624817,-0.06546793503262813,"[76.7469232228499, -1.1908340512106144]",1.7996596594411118,0.0,1
correction/12,42,1.999651600020632,-0.06827405897148311,"[76.55207730172397, -1.2357920629184662]",1.7953404070570058,0.0,1
correction/12,43,1.9996445675754875,-0.0707271290106987,"[76.35703567643509, -1.279889687098385]",1.7908146793129744,0.0,1
correction/12,44,1.9996400710547253,-0.07284577636881971,"[76.16179352606298, -1.3230881337526506]",1.7861072437093835,0.0,1
correction/12,45,1.9996383871731944,-0.07464820048881032,"[75.9663475231651, -1.3653532515307187]",1.7812416070430865,0.0,1
correction/12,46,1.9996392330568304,-0.0761521462970153,"[75.7706957675154, -1.4066552643355825]",1.7762400400405474,0.0,1
correction/12,47,1.9996419613363923,-0.07737488387922686,"[75.57483770475514, -1.4469685239086227]",1.771123603026814,0.0,1
correction/12,48,1.999645767667874,-0.07833319149148742,"[75.37877402899905, -1.4862712841842423]",1.7659121729653062,0.0,1
correction/12,49,1.9996498733692487,-0.07904334256604333,"[75.18250657136389, -1.52454549870353]",1.7606244721582198,0.0,1
correction/13,0,0.6181046745249501,0.780333033083297,"[74.96943816719606, 2.5259178654869765]",1.3124890247729462,0.0,1
correction/13,1,1.1407363108753619,0.7637038446539657,"[74.88456665758652, 2.543517380307585]",1.325293802017165,0.0,1
correction/13,2,1.5545641859347228,0.7505365940838951,"[74.75002381868919, 2.569855175515854]",1.357045620361197,0.0,1
correction/13,3,1.8916610166360166,0.7398107858343085,"[74.57799250971553, 2.6018858518528742]",1.4062148333697135,0.0,1
correction/13,4,1.9352670780150043,0.738423320244977,"[74.38755268331113, 2.6284305145912503]",1.4655142193977302,0.0,1
correction/13,5,1.9436587170985622,0.713597147995219,"[74.19410608766343, 2.6417364831355625]",1.5257395312119582,0.0,1
correction/13,6,1.9677558824167716,0.6632850727583977,"[73.99889484991975, 2.6426782294199533]",1.5844216539158098,0.0,1
correction/13,7,2.015059306802708,0.6101534540856057,"[73.79829164875898, 2.6318292727984427]",1.6396642863240443,0.0,1
correction/13,8,2.032699459621573,0.5636020597233249,"[73.59698107580157, 2.611901157641591]",1.6905768463661521,0.0,1
correction/13,9,2.025066321828921,0.5229469367946844,"[73.39589894963684, 2.5836038998532667]",1.7371819377113817,0.0,1
correction/13,10,2.005039914185707,0.4867243615700636,"[73.19806815265167, 2.5469632270256453]",1.778922782202427,0.0,1
correction/13,11,2.0028600098219007,0.4496575690331509,"[73.0026538447065, 2.502705974151602]",1.8168330526178933,0.0,1
correction/13,12,2.0004234555029834,0.41412642273875677,"[72.8092204051092, 2.4513425141974174]",1.8514815722635078,0.0,1
correction/13,13,1.9988501072843097,0.3798910193197389,"[72.61786758309032, 2.3933852267030438]",1.8830715644811546,0.0,1
correction/13,14,1.9980416256618008,0.34689664511917884,"[72.42852595583824, 2.329522176098985]",1.9118221612983946,0.0,1
correction/13,15,1.9978520429118585,0.3151252574267417,"[72.24107864542347, 2.260427540066274]",1.937912042410976,0.0,1
correction/13,16,1.9981005122060402,0.28456942231914784,"[72.05539705818255, 2.1866954264606253]",1.9614984101307928,0.0,1
correction/13,17,1.9986042565492608,0.25521948538115663,"[71.8713640424427, 2.1088282052772627]",1.9827241521509849,0.0,1
correction/13,18,1.9992001725118829,0.22705987065804253,"[71.68887501912243, 2.027262158745556]",2.0017222817367784,0.0,1
correction/13,19,1.9997589457822742,0.20007032888874476,"[71.50782961263245, 1.942397681837043]",2.0186174270014123,0.0,1
correction/13,20,2.0001930342084537,0.1742282813225896,"[71.32812339320884, 1.8546177151564587]",2.0335258883398812,0.0,1
correction/13,21,2.0004585359262146,0.14951051310973582,"[71.14964390999636, 1.764292601853541]",2.0465555183591553,0.0,1
correction/13,22,2.0005510292594186,0.12589397489003717,"[70.97227068910829, 1.671776901607828]",2.057806121038381,0.0,1
correction/13,23,2.0004962921780773,0.10335618379322017,"[70.79587715540858, 1.5774044172199968]",2.0673703858789443,0.0,1
